date,open,high,low,close,volume,mcap
12/27/2018,3854.69,3874.42,3645.45,3654.83,5130222366.47,63768757100.90
12/28/2018,3653.13,3956.14,3642.63,3923.92,5631554348.36,68471837968.72
12/29/2018,3932.49,3963.76,3820.41,3820.41,4991655917.48,66672244158.11
12/30/2018,3822.38,3901.91,3797.22,3865.95,4770578574.97,67475512827.39
12/31/2018,3866.84,3868.74,3725.87,3742.70,4661840806.32,65331499157.74
1/1/2019,3746.71,3850.91,3707.23,3843.52,4324200990.19,67098634180.61
1/2/2019,3849.22,3947.98,3817.41,3943.41,5244856835.71,68849856731.67
1/3/2019,3931.05,3935.69,3826.22,3836.74,4530215218.84,66994920902.72
1/4/2019,3832.04,3865.93,3783.85,3857.72,4847965467.09,67368333500.34
1/5/2019,3851.97,3904.90,3836.90,3845.19,5137609823.76,67157570935.07
1/6/2019,3836.52,4093.30,3826.51,4076.63,5597027439.60,71206795852.79
1/7/2019,4078.59,4092.61,4020.89,4025.25,5228625637.09,70316305580.32
1/8/2019,4028.47,4109.02,3996.96,4030.85,5306593305.07,70422743854.24
1/9/2019,4031.55,4068.40,4022.66,4035.30,5115905224.63,70508733459.21
1/10/2019,4034.41,4064.07,3659.17,3678.92,6874143795.72,64288932886.02
1/11/2019,3674.02,3713.88,3653.07,3687.37,5538712864.66,64443301116.57
1/12/2019,3686.97,3698.98,3653.81,3661.30,4778170882.56,63994140881.87
1/13/2019,3658.87,3674.76,3544.93,3552.95,4681302465.82,62106461671.35
1/14/2019,3557.31,3727.84,3552.29,3706.05,5651384489.83,64789619995.06
1/15/2019,3704.22,3720.15,3619.95,3630.68,5537192301.96,63477817959.32
1/16/2019,3631.51,3685.78,3624.67,3655.01,5394457144.65,63909348775.79
1/17/2019,3651.87,3680.14,3621.96,3678.56,5464420383.38,64327048254.61
1/18/2019,3677.99,3682.52,3637.08,3657.84,5002961726.83,63970991867.29
1/19/2019,3652.38,3758.53,3652.38,3728.57,5955691379.94,65214103658.58
1/20/2019,3725.45,3743.39,3583.02,3601.01,5582489559.53,62990143284.10
1/21/2019,3600.37,3608.84,3558.54,3576.03,5004347059.45,62559869611.64
1/22/2019,3575.08,3620.75,3539.72,3604.58,5313623556.01,63065139423.63
1/23/2019,3605.56,3623.07,3565.31,3585.12,5433755648.65,62731361271.65
1/24/2019,3584.50,3616.09,3569.09,3600.87,5262869046.44,63014066011.70
1/25/2019,3607.39,3612.93,3575.60,3599.77,5265847538.53,63000985907.68
1/26/2019,3599.72,3654.93,3593.35,3602.46,5098183234.66,63054898963.14
1/27/2019,3604.69,3612.67,3567.25,3583.97,5570752966.31,62737274092.74
1/28/2019,3584.28,3586.75,3439.23,3470.45,6908930483.47,60756570313.98
1/29/2019,3468.87,3476.07,3400.82,3448.12,5897159492.97,60371874098.82
1/30/2019,3443.90,3495.17,3429.39,3486.18,5955112626.76,61044262622.40
1/31/2019,3485.41,3504.80,3447.92,3457.79,5831198270.87,60553903927.49
2/1/2019,3460.55,3501.95,3431.59,3487.95,5422926707.35,61088747491.29
2/2/2019,3484.63,3523.29,3467.57,3521.06,5071623600.97,61675119055.42
2/3/2019,3516.14,3521.39,3447.92,3464.01,5043937583.95,60681847607.58
2/4/2019,3467.21,3476.22,3442.59,3459.15,5332718886.31,60603083461.25
2/5/2019,3454.95,3478.15,3451.94,3466.36,5227549544.89,60735563489.72
2/6/2019,3469.09,3469.09,3398.57,3413.77,5482196037.61,59821158611.63
2/7/2019,3414.93,3427.95,3394.22,3399.47,5004962682.81,59578075990.93
2/8/2019,3401.38,3695.61,3391.02,3666.78,7735623101.05,64270269952.75
2/9/2019,3671.59,3679.94,3646.56,3671.20,6158833644.65,64354732475.06
2/10/2019,3673.20,3695.04,3640.98,3690.19,6282256902.92,64694025950.73
2/11/2019,3695.61,3695.61,3642.29,3648.43,6277056433.57,63968390249.99
2/12/2019,3642.75,3668.59,3618.56,3653.53,6480384531.73,64063755249.73
